12612,-3.136564,-9.261244,-9.73532,0.010377,0.001169,-0.033502,-0.03,0.07,0.77
12644,-3.155719,-9.285188,-9.749686,0.003586,0.001435,-0.032303,0.17,0.37,0.77
12676,-3.093466,-9.175049,-9.716166,0.001056,0.00037,-0.032703,0.07,0.27,1.17
12708,-3.146141,-9.256455,-9.706589,0.000656,0.00077,-0.03217,-0.03,-0.03,0.87
12752,-3.112621,-9.189414,-9.730532,0.00332,-0.000296,-0.031371,-0.33,1.47,1.17
12784,-3.170084,-9.237301,-9.716166,0.00545,0.000637,-0.03257,-0.23,-0.03,1.07
12816,-3.126987,-9.213358,-9.740108,0.001189,-0.000296,-0.032703,0.07,-0.03,0.97
12864,-3.0791,-9.232512,-9.706589,0.00332,0.000503,-0.033102,-0.03,0.27,1.07
12896,-3.184451,-9.208569,-9.720954,-0.003605,0.000637,-0.03257,-0.13,-0.03,0.87
12928,-3.074312,-9.242089,-9.754475,0.008247,0.001169,-0.033102,0.17,0.07,1.27
12972,-3.15093,-9.189414,-9.706589,-0.005336,-0.000562,-0.032436,-0.13,-0.13,1.27
13004,-3.136564,-9.218146,-9.764052,0.004518,0.00077,-0.033235,0.07,0.07,1.07
13036,-3.093466,-9.208569,-9.687433,-0.004004,0.001169,-0.031904,0.37,0.17,0.87
13068,-3.160507,-9.222935,-9.749686,0.00585,0.000903,-0.033369,0.47,0.57,1.17
13100,-3.170084,-9.261244,-9.730532,0.00292,0.001435,-0.032703,-0.33,-0.13,0.97
13132,-3.103044,-9.179837,-9.730532,-0.001874,-0.000429,-0.032969,-0.03,-0.23,0.87
13164,-3.103044,-9.179837,-9.73532,0.00039,-0.000029,-0.033235,-0.23,0.07,0.97
13208,-3.117409,-9.227723,-9.720954,-0.000941,0.000503,-0.032037,-0.03,-0.23,1.27
13240,-3.103044,-9.213358,-9.725743,0.001189,0.00077,-0.032303,-0.23,0.07,0.87
13272,-3.122198,-9.20378,-9.73532,-0.000409,0.00037,-0.032703,-0.23,-0.03,1.07
13304,-3.131775,-9.256455,-9.720954,0.006915,0.001169,-0.033235,-0.13,-0.23,0.97
13336,-3.112621,-9.179837,-9.725743,-0.006534,-0.000029,-0.033502,0.47,-0.13,1.27
13368,-3.15093,-9.256455,-9.730532,0.005983,0.001302,-0.033235,0.07,0.27,1.37
13412,-3.074312,-9.227723,-9.811938,0.003719,0.001569,-0.033102,0.17,-0.13,0.57
13444,-3.174873,-9.328285,-9.902923,0.011975,0.001169,-0.033768,-0.33,0.07,1.07
13476,-3.050368,-9.06491,-9.515042,-0.009064,-0.000029,-0.03257,-0.23,-0.13,0.87
13508,-3.189239,-9.357017,-9.831093,0.010777,0.002101,-0.064794,-0.03,0.07,1.07
13540,-3.170084,-9.280398,-9.883768,-0.00174,0.000237,-0.032969,-0.13,0.27,0.87
13572,-3.103044,-9.136739,-9.634759,0.001589,0.000237,-0.032969,-0.03,0.37,1.17
13616,-3.146141,-9.261244,-9.783207,0.001589,0.000903,-0.03217,-0.13,0.37,0.97
13648,-3.117409,-9.232512,-9.706589,0.001056,0.002101,-0.032836,-0.03,0.07,0.87
13680,-3.0791,-9.179837,-9.692223,-0.002406,0.000503,-0.032703,-0.03,-0.33,1.47
13712,-3.170084,-9.232512,-9.759263,0.006782,0.001702,-0.033635,0.47,0.47,1.37
13744,-3.184451,-9.285188,-9.744898,0.005317,0.000903,-0.03257,0.07,0.07,0.87
13776,-3.064734,-9.184626,-9.716166,-0.002007,0.001036,-0.032836,-0.13,-0.23,0.97
13808,-3.170084,-9.232512,-9.725743,0.004651,0.000237,-0.032969,0.07,-0.23,1.07
13852,-3.122198,-9.251667,-9.706589,0.001056,0.001036,-0.03217,0.07,0.07,1.27
13884,-3.069523,-9.189414,-9.725743,-0.003738,-0.000029,-0.032703,0.27,-0.13,0.87
13916,-3.179662,-9.222935,-9.73532,0.006915,0.001569,-0.032436,-0.33,-0.03,0.87
13948,-3.098255,-9.242089,-9.764052,0.000656,0.000237,-0.032969,-0.43,-0.13,1.07
13996,-3.126987,-9.20378,-9.73532,0.000656,0.001169,-0.033102,0.07,-0.03,0.87
14028,-3.146141,-9.237301,-9.716166,0.003985,0.001036,-0.032836,-0.13,0.37,0.97
14072,-3.088678,-9.232512,-9.749686,-0.001208,0.000104,-0.032836,-0.03,-0.03,0.87
14104,-3.126987,-9.170259,-9.749686,-0.002007,0.000903,-0.032969,-0.23,0.07,1.27
14136,-3.160507,-9.237301,-9.720954,0.004385,0.001302,-0.032037,-0.23,-0.03,0.57
14168,-3.093466,-9.218146,-9.744898,-0.000142,0.001036,-0.032436,0.07,0.07,1.07
14200,-3.136564,-9.213358,-9.730532,-0.000009,-0.001228,-0.032836,0.07,-0.03,0.97
14232,-3.131775,-9.20378,-9.73532,0.002787,0.001036,-0.032303,-0.33,-0.13,1.27
14276,-3.136564,-9.251667,-9.740108,0.000656,0.001169,-0.033901,0.07,-0.13,1.27
14308,-3.131775,-9.184626,-9.749686,0.000656,0.000503,-0.033102,0.07,-0.23,0.87
14340,-3.141353,-9.218146,-9.749686,0.003586,0.000237,-0.03257,0.07,0.47,0.87
14372,-3.122198,-9.237301,-9.725743,0.001322,0.001302,-0.031904,-0.13,-0.13,0.97
14404,-3.131775,-9.213358,-9.706589,0.00079,0.001569,-0.033502,-0.43,0.27,1.07
14436,-3.117409,-9.194203,-9.720954,0.000656,0.00077,-0.03217,-0.03,0.07,0.87
14468,-3.131775,-9.256455,-9.73532,0.003453,0.001036,-0.032703,-0.03,0.27,0.47
14512,-3.117409,-9.179837,-9.720954,-0.001874,-0.000029,-0.033102,-0.43,-0.43,0.97
14544,-3.122198,-9.184626,-9.716166,0.001855,0.000104,-0.032703,0.07,0.07,1.37
14576,-3.131775,-9.256455,-9.730532,0.003453,0.001302,-0.032836,-0.13,-0.23,0.77
14608,-3.131775,-9.20378,-9.701799,-0.000009,0.000104,-0.032037,0.27,-0.13,1.37
14640,-3.122198,-9.198992,-9.716166,0.000656,0.000903,-0.032436,0.27,-0.23,0.87
14672,-3.131775,-9.256455,-9.73532,0.002521,0.001435,-0.032969,0.27,0.07,1.27
14716,-3.131775,-9.208569,-9.754475,-0.000808,-0.000296,-0.03217,0.07,0.07,1.07
14748,-3.141353,-9.218146,-9.744898,0.003053,0.000637,-0.033102,-0.53,-0.13,0.97
14780,-3.141353,-9.246878,-9.730532,0.004119,0.000637,-0.032836,-0.33,0.37,0.67
14812,-3.126987,-9.213358,-9.730532,-0.001075,0.001302,-0.031638,0.27,0.07,1.17
14844,-3.126987,-9.20378,-9.754475,0.001056,0.001169,-0.032303,0.07,0.37,0.77
14876,-3.131775,-9.222935,-9.720954,0.002254,0.002101,-0.032703,-0.33,-0.13,1.07
14920,-3.141353,-9.251667,-9.716166,0.00079,0.001569,-0.032436,0.07,-0.03,1.27
14952,-3.112621,-9.170259,-9.725743,0.000523,0.001435,-0.032703,0.37,-0.03,0.77
14984,-3.122198,-9.251667,-9.730532,0.004918,0.001435,-0.033235,0.27,-0.23,0.77
15016,-3.141353,-9.237301,-9.73532,0.002388,0.000637,-0.033369,0.17,-0.23,1.27
15049,-3.126987,-9.179837,-9.716166,0.001722,-0.000029,-0.031904,-0.03,-0.23,0.87
15081,-3.146141,-9.20378,-9.716166,0.003985,0.001702,-0.032703,-0.03,-0.13,1.17
15129,-3.126987,-9.213358,-9.730532,0.00079,0.000637,-0.031771,0.17,-0.23,1.07
15173,-3.112621,-9.218146,-9.725743,0.002254,0.000237,-0.032969,-0.03,0.07,1.07
15205,-3.126987,-9.251667,-9.73532,0.002121,-0.000162,-0.03217,-0.03,0.07,1.07
15236,-3.117409,-9.222935,-9.749686,0.000923,-0.000429,-0.03217,0.07,-0.03,0.67
15268,-3.122198,-9.194203,-9.725743,0.00079,0.001036,-0.032037,0.07,0.67,1.17
15300,-3.141353,-9.218146,-9.73532,0.002787,0.001302,-0.032836,-0.13,-0.23,0.87
15332,-3.098255,-9.251667,-9.706589,0.001589,0.000503,-0.032436,0.07,-0.13,1.07
15376,-3.122198,-9.198992,-9.730532,-0.000009,0.001036,-0.032436,-0.33,0.17,1.17
15408,-3.136564,-9.227723,-9.725743,0.002521,0.000637,-0.032836,0.07,0.07,1.27
15440,-3.117409,-9.232512,-9.706589,0.001056,-0.000029,-0.032969,-0.23,-0.23,-0.03
15472,-3.126987,-9.213358,-9.749686,0.001056,0.000104,-0.03257,0.07,-0.13,1.27
15504,-3.136564,-9.242089,-9.720954,0.001589,0.001302,-0.032436,-0.13,-0.13,1.07
15536,-3.122198,-9.227723,-9.720954,0.001455,0.00077,-0.032703,0.17,-0.13,1.27
15580,-3.136564,-9.194203,-9.720954,0.000257,0.000637,-0.032969,0.07,-0.33,1.07
15612,-3.131775,-9.213358,-9.744898,0.003053,0.001569,-0.032969,-0.13,0.37,0.97
15644,-3.126987,-9.237301,-9.720954,0.001056,0.000503,-0.03217,-0.13,-0.13,0.77
15676,-3.141353,-9.208569,-9.725743,0.000124,0.000237,-0.032703,0.27,0.07,1.47
15708,-3.122198,-9.208569,-9.725743,0.003586,0.000903,-0.032436,0.07,-0.23,1.47
15740,-3.126987,-9.237301,-9.740108,0.002254,0.000503,-0.032969,0.07,-0.13,0.87
15772,-3.136564,-9.218146,-9.716166,0.001855,0.000104,-0.032303,0.07,-0.13,1.07
15816,-3.126987,-9.208569,-9.716166,0.002654,0.000903,-0.033369,0.37,0.37,1.17
15848,-3.122198,-9.237301,-9.744898,0.001722,0.000104,-0.033102,-0.03,-0.23,0.77
15880,-3.126987,-9.213358,-9.725743,0.001189,-0.000029,-0.033369,0.17,-0.43,1.07
15912,-3.131775,-9.208569,-9.716166,0.001988,0.001036,-0.032303,-0.13,-0.13,0.77
15944,-3.131775,-9.242089,-9.720954,0.003187,-0.000162,-0.03217,-0.13,-0.03,1.07
15976,-3.141353,-9.218146,-9.73532,0.000257,0.000237,-0.03257,-0.13,-0.13,1.17
16020,-3.126987,-9.218146,-9.711377,0.002787,-0.000029,-0.032303,-0.33,0.37,0.67
16052,-3.122198,-9.222935,-9.73532,0.002121,0.000637,-0.033235,-0.33,0.17,0.97
16084,-3.136564,-9.218146,-9.740108,0.00079,0.001169,-0.032836,0.07,-0.13,1.47
16116,-3.112621,-9.208569,-9.706589,0.000124,0.000903,-0.032836,-0.03,-0.33,0.77
16148,-3.136564,-9.237301,-9.73532,0.002521,0.001569,-0.032836,-0.13,-0.23,1.27
16180,-3.122198,-9.218146,-9.730532,0.001322,0.00037,-0.031638,0.27,-0.33,0.87
16212,-3.131775,-9.213358,-9.725743,0.002388,-0.000162,-0.032836,-0.33,-0.33,0.77
16272,-3.141353,-9.232512,-9.725743,0.002254,0.000637,-0.032836,-0.23,-0.03,0.87
16304,-3.112621,-9.222935,-9.740108,0.001189,0.000104,-0.03257,0.17,-0.03,1.27
16336,-3.126987,-9.222935,-9.740108,0.002254,0.000903,-0.03257,0.27,0.07,1.27
16368,-3.122198,-9.232512,-9.740108,0.001322,0.001435,-0.03217,-0.13,-0.03,1.17
16400,-3.117409,-9.218146,-9.740108,0.000124,0.000903,-0.03257,0.07,-0.33,0.97
16432,-3.131775,-9.218146,-9.725743,0.001589,0.000237,-0.032836,-0.03,0.07,1.27
16476,-3.131775,-9.237301,-9.730532,0.002521,0.00077,-0.03217,-0.13,-0.33,0.67
16508,-3.131775,-9.218146,-9.730532,0.00039,0.001302,-0.032969,-0.13,-0.03,1.17
16540,-3.126987,-9.208569,-9.725743,0.000257,0.001036,-0.033235,-0.23,-0.03,0.87
16572,-3.122198,-9.222935,-9.725743,0.001855,0.00037,-0.033102,0.07,-0.43,1.17
16604,-3.122198,-9.227723,-9.740108,0.002254,0.000104,-0.032303,-0.33,-0.03,0.77
16636,-3.122198,-9.222935,-9.740108,0.001189,0.001169,-0.032303,0.27,0.07,1.37
16680,-3.122198,-9.222935,-9.725743,0.001589,0.001169,-0.032703,0.17,0.07,1.07
16712,-3.126987,-9.227723,-9.725743,0.000923,0.00077,-0.032969,-0.03,-0.23,0.97
16744,-3.131775,-9.218146,-9.725743,0.001322,0.000237,-0.032836,0.27,-0.23,1.27
16776,-3.131775,-9.227723,-9.73532,0.00332,0.000237,-0.032037,-0.53,-0.13,1.27
16808,-3.136564,-9.237301,-9.706589,0.001455,0.000503,-0.033235,-0.13,-0.13,0.87
16840,-3.141353,-9.218146,-9.730532,0.001988,0.000104,-0.03257,0.07,0.07,1.07
16872,-3.141353,-9.208569,-9.730532,0.001855,0.000903,-0.032836,-0.03,-0.23,0.87
16916,-3.136564,-9.227723,-9.725743,0.001189,0.000237,-0.032703,-0.03,0.07,0.97
16948,-3.126987,-9.218146,-9.716166,0.001722,0.001302,-0.03257,-0.13,0.27,1.17
16980,-3.122198,-9.222935,-9.711377,0.003187,0.001036,-0.03257,0.37,-0.03,1.17
17012,-3.122198,-9.218146,-9.701799,0.001056,0.00037,-0.032037,0.07,-0.33,1.17
17044,-3.136564,-9.218146,-9.706589,0.001855,0.000237,-0.032969,0.37,-0.23,0.87
17076,-3.126987,-9.213358,-9.749686,0.000656,-0.000562,-0.033102,-0.23,-0.33,0.57
17120,-3.126987,-9.232512,-9.754475,0.003187,0.000503,-0.032436,-0.23,-0.33,0.57
17151,-3.112621,-9.222935,-9.73532,0.000124,0.000503,-0.032037,-0.23,-0.23,0.87
17183,-3.126987,-9.227723,-9.73532,0.001455,0.00077,-0.032436,0.17,0.67,0.97
17215,-3.126987,-9.218146,-9.759263,0.001056,0.000637,-0.033102,-0.03,-0.03,1.07
17247,-3.131775,-9.213358,-9.720954,0.001589,0.000903,-0.032703,-0.13,0.27,1.07
17279,-3.131775,-9.20378,-9.720954,0.000923,0.000503,-0.032037,-0.53,0.27,1.17
17338,-3.107832,-9.218146,-9.730532,0.000257,0.001302,-0.031904,0.37,-0.03,0.97
17370,-3.141353,-9.208569,-9.744898,0.000923,0.001036,-0.032436,0.27,-1.33,0.97
17402,-3.141353,-9.222935,-9.744898,0.001722,0.000503,-0.032436,0.07,-0.03,0.77
17434,-3.117409,-9.237301,-9.720954,0.001855,0.001435,-0.032836,-0.03,0.07,1.07
17466,-3.126987,-9.208569,-9.730532,0.001455,0.001435,-0.032836,-0.63,0.07,1.17
17498,-3.146141,-9.20378,-9.749686,0.001455,0.001036,-0.03257,-0.13,0.07,1.27
17530,-3.131775,-9.237301,-9.73532,0.002654,0.000903,-0.032303,0.07,0.07,1.27
17574,-3.131775,-9.208569,-9.730532,0.000124,0.000503,-0.033635,-0.33,-0.03,1.07
17606,-3.141353,-9.237301,-9.744898,0.002388,0.000503,-0.032303,0.27,-0.13,1.07
17638,-3.122198,-9.218146,-9.725743,-0.000542,0.000637,-0.032436,0.07,-0.23,0.77
17670,-3.131775,-9.232512,-9.744898,0.002254,0.00077,-0.03257,-0.23,0.07,0.97
17703,-3.117409,-9.222935,-9.716166,0.001189,0.000637,-0.031638,-0.23,-0.23,0.77
17735,-3.136564,-9.218146,-9.730532,0.002521,0.001435,-0.03257,-0.03,-0.03,0.87
17779,-3.126987,-9.213358,-9.716166,0.001189,0.00037,-0.032703,-0.23,-0.13,1.17
17811,-3.146141,-9.227723,-9.730532,0.001056,0.000903,-0.032303,-0.03,-0.33,0.97
17843,-3.136564,-9.232512,-9.716166,0.00292,0.001569,-0.032836,0.07,-0.13,0.87
17875,-3.131775,-9.222935,-9.740108,0.001056,0.001169,-0.032703,0.07,-0.03,1.07
17907,-3.122198,-9.218146,-9.720954,0.000923,0.001302,-0.032703,0.07,-0.23,0.87
17939,-3.141353,-9.222935,-9.730532,0.001322,0.001302,-0.031504,0.27,0.07,1.17
17971,-3.136564,-9.20378,-9.744898,0.00079,0.001036,-0.033235,-0.13,0.17,0.87
18015,-3.126987,-9.213358,-9.744898,0.002121,0.002234,-0.033502,-0.13,-0.23,0.77
18047,-3.117409,-9.208569,-9.73532,0.001322,0.001169,-0.031904,-0.03,-0.23,0.67
18079,-3.131775,-9.208569,-9.730532,0.001855,0.00037,-0.032303,0.27,-0.03,1.17
18111,-3.131775,-9.213358,-9.716166,0.001455,0.00037,-0.032836,-0.03,0.27,1.17
18143,-3.146141,-9.227723,-9.720954,0.001988,-0.000429,-0.033235,-0.13,0.07,0.77
18175,-3.136564,-9.213358,-9.711377,0.001722,0.000237,-0.032436,-0.13,-0.03,1.37
18219,-3.136564,-9.227723,-9.716166,0.00292,0.001036,-0.032703,0.17,-0.13,0.97
18251,-3.126987,-9.20378,-9.740108,0.000257,-0.000162,-0.033635,-0.13,-0.13,1.07
18283,-3.141353,-9.218146,-9.720954,0.002654,0.00077,-0.032303,0.07,-0.13,1.37
18315,-3.112621,-9.198992,-9.711377,-0.000542,0.000503,-0.03217,-0.03,-0.33,0.67
18347,-3.146141,-9.232512,-9.730532,0.002521,0.000237,-0.033369,-0.13,0.07,1.17
18379,-3.117409,-9.232512,-9.744898,-0.000808,-0.000961,-0.032703,-0.43,-0.23,0.47
18423,-3.126987,-9.218146,-9.711377,0.000523,0.001302,-0.032436,-0.23,-0.03,1.07
18471,-3.126987,-9.237301,-9.725743,0.003453,0.00077,-0.032969,-0.23,-0.23,1.27
18503,-3.117409,-9.222935,-9.716166,-0.000542,0.001036,-0.033502,0.17,-0.23,1.07
18535,-3.136564,-9.227723,-9.725743,0.002254,0.000503,-0.033102,-0.43,0.27,0.87
18567,-3.136564,-9.232512,-9.725743,-0.000276,0.001169,-0.033102,-0.33,-0.13,1.27
18599,-3.117409,-9.218146,-9.711377,0.000257,0.000237,-0.033369,-0.33,0.27,0.77
18631,-3.126987,-9.222935,-9.730532,0.002388,0.000237,-0.032836,0.07,0.07,1.07
18675,-3.141353,-9.218146,-9.720954,0.00292,0.000104,-0.032703,0.07,-0.13,1.37
18707,-3.117409,-9.218146,-9.701799,0.00079,0.001169,-0.032703,-0.03,-0.23,0.77
18739,-3.117409,-9.222935,-9.687433,0.002121,0.000637,-0.032037,0.07,-0.13,1.07
18771,-3.146141,-9.218146,-9.720954,0.00079,0.000503,-0.032703,0.17,-0.03,0.67
18803,-3.126987,-9.213358,-9.73532,0.001322,0.001169,-0.032836,-0.03,-0.03,1.07
18835,-3.131775,-9.222935,-9.725743,0.002388,0.001702,-0.03257,-0.03,0.07,0.87
18879,-3.131775,-9.227723,-9.749686,0.001855,0.001036,-0.032436,-0.13,-0.23,0.87
18911,-3.131775,-9.222935,-9.73532,0.001189,0.001435,-0.032969,-0.03,0.37,0.87
